Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
7.5	3	1	internal://	OutNacks	0	0	0	0
7.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	3	1	internal://	InTimedOutInterests	0	0	0	0
7.5	3	1	internal://	OutSatisfiedInterests	8.9129e-09	0	0	0
7.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	3	2	internal://	InInterests	0	0	0	0
7.5	3	2	internal://	OutInterests	0	0	0	0
7.5	3	2	internal://	InData	0	0	0	0
7.5	3	2	internal://	OutData	0	0	0	0
7.5	3	2	internal://	InNacks	0	0	0	0
7.5	3	2	internal://	OutNacks	0	0	0	0
7.5	3	2	internal://	InSatisfiedInterests	8.38861e-09	0	0	0
7.5	3	2	internal://	InTimedOutInterests	0	0	0	0
7.5	3	2	internal://	OutSatisfiedInterests	0	0	0	0
7.5	3	2	internal://	OutTimedOutInterests	0	0	0	0
7.5	3	256	internal://	InInterests	0	0	0	0
7.5	3	256	internal://	OutInterests	0	0	0	0
7.5	3	256	internal://	InData	0	0	0	0
7.5	3	256	internal://	OutData	0	0	0	0
7.5	3	256	internal://	InNacks	0	0	0	0
7.5	3	256	internal://	OutNacks	0	0	0	0
7.5	3	256	internal://	InSatisfiedInterests	5.24288e-10	0	0	0
7.5	3	256	internal://	InTimedOutInterests	0	0	0	0
7.5	3	256	internal://	OutSatisfiedInterests	0	0	0	0
7.5	3	256	internal://	OutTimedOutInterests	0	0	0	0
7.5	3	-1	all	SatisfiedInterests	8.9129e-09	0	0	0
7.5	3	-1	all	TimedOutInterests	0	0	0	0
7.5	4	1	internal://	InInterests	0	0	0	0
7.5	4	1	internal://	OutInterests	0	0	0	0
7.5	4	1	internal://	InData	0	0	0	0
7.5	4	1	internal://	OutData	0	0	0	0
7.5	4	1	internal://	InNacks	0	0	0	0
7.5	4	1	internal://	OutNacks	0	0	0	0
7.5	4	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	4	1	internal://	InTimedOutInterests	0	0	0	0
7.5	4	1	internal://	OutSatisfiedInterests	9.69933e-09	0	0	0
7.5	4	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	4	2	internal://	InInterests	0	0	0	0
7.5	4	2	internal://	OutInterests	0	0	0	0
7.5	4	2	internal://	InData	0	0	0	0
7.5	4	2	internal://	OutData	0	0	0	0
7.5	4	2	internal://	InNacks	0	0	0	0
7.5	4	2	internal://	OutNacks	0	0	0	0
7.5	4	2	internal://	InSatisfiedInterests	8.65075e-09	0	0	0
7.5	4	2	internal://	InTimedOutInterests	0	0	0	0
7.5	4	2	internal://	OutSatisfiedInterests	0	0	0	0
7.5	4	2	internal://	OutTimedOutInterests	0	0	0	0
7.5	4	256	internal://	InInterests	0	0	0	0
7.5	4	256	internal://	OutInterests	0	0	0	0
7.5	4	256	internal://	InData	0	0	0	0
7.5	4	256	internal://	OutData	0	0	0	0
7.5	4	256	internal://	InNacks	0	0	0	0
7.5	4	256	internal://	OutNacks	0	0	0	0
7.5	4	256	internal://	InSatisfiedInterests	1.04858e-09	0	0	0
7.5	4	256	internal://	InTimedOutInterests	0	0	0	0
7.5	4	256	internal://	OutSatisfiedInterests	0	0	0	0
7.5	4	256	internal://	OutTimedOutInterests	0	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	InInterests	6.16038e-05	1.86495e-06	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	OutData	6.22655e-05	6.46369e-05	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	6.22655e-05	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
7.5	4	258	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	InInterests	0	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	OutInterests	6.16038e-05	1.86495e-06	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	InData	6.22655e-05	6.46369e-05	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	OutData	0	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	0	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	6.22655e-05	0	0	0
7.5	4	260	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
7.5	4	-1	all	SatisfiedInterests	6.22752e-05	0	0	0
7.5	4	-1	all	TimedOutInterests	0	0	0	0
7.5	5	1	internal://	InInterests	0	0	0	0
7.5	5	1	internal://	OutInterests	0	0	0	0
7.5	5	1	internal://	InData	0	0	0	0
7.5	5	1	internal://	OutData	0	0	0	0
7.5	5	1	internal://	InNacks	0	0	0	0
7.5	5	1	internal://	OutNacks	0	0	0	0
7.5	5	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	5	1	internal://	InTimedOutInterests	0	0	0	0
7.5	5	1	internal://	OutSatisfiedInterests	9.43718e-09	0	0	0
7.5	5	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	5	2	internal://	InInterests	0	0	0	0
7.5	5	2	internal://	OutInterests	0	0	0	0
7.5	5	2	internal://	InData	0	0	0	0
7.5	5	2	internal://	OutData	0	0	0	0
7.5	5	2	internal://	InNacks	0	0	0	0
7.5	5	2	internal://	OutNacks	0	0	0	0
7.5	5	2	internal://	InSatisfiedInterests	8.65075e-09	0	0	0
7.5	5	2	internal://	InTimedOutInterests	0	0	0	0
7.5	5	2	internal://	OutSatisfiedInterests	0	0	0	0
7.5	5	2	internal://	OutTimedOutInterests	0	0	0	0
7.5	5	256	internal://	InInterests	0	0	0	0
7.5	5	256	internal://	OutInterests	0	0	0	0
7.5	5	256	internal://	InData	0	0	0	0
7.5	5	256	internal://	OutData	0	0	0	0
7.5	5	256	internal://	InNacks	0	0	0	0
7.5	5	256	internal://	OutNacks	0	0	0	0
7.5	5	256	internal://	InSatisfiedInterests	7.86432e-10	0	0	0
7.5	5	256	internal://	InTimedOutInterests	0	0	0	0
7.5	5	256	internal://	OutSatisfiedInterests	0	0	0	0
7.5	5	256	internal://	OutTimedOutInterests	0	0	0	0
7.5	5	-1	all	SatisfiedInterests	9.43718e-09	0	0	0
7.5	5	-1	all	TimedOutInterests	0	0	0	0
7.5	6	1	internal://	InInterests	0	0	0	0
7.5	6	1	internal://	OutInterests	0	0	0	0
7.5	6	1	internal://	InData	0	0	0	0
7.5	6	1	internal://	OutData	0	0	0	0
7.5	6	1	internal://	InNacks	0	0	0	0
7.5	6	1	internal://	OutNacks	0	0	0	0
7.5	6	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	6	1	internal://	InTimedOutInterests	0	0	0	0
7.5	6	1	internal://	OutSatisfiedInterests	8.9129e-09	0	0	0
7.5	6	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	6	2	internal://	InInterests	0	0	0	0
7.5	6	2	internal://	OutInterests	0	0	0	0
7.5	6	2	internal://	InData	0	0	0	0
7.5	6	2	internal://	OutData	0	0	0	0
7.5	6	2	internal://	InNacks	0	0	0	0
7.5	6	2	internal://	OutNacks	0	0	0	0
7.5	6	2	internal://	InSatisfiedInterests	8.65075e-09	0	0	0
7.5	6	2	internal://	InTimedOutInterests	0	0	0	0
7.5	6	2	internal://	OutSatisfiedInterests	0	0	0	0
7.5	6	2	internal://	OutTimedOutInterests	0	0	0	0
7.5	6	256	internal://	InInterests	0	0	0	0
7.5	6	256	internal://	OutInterests	0	0	0	0
7.5	6	256	internal://	InData	0	0	0	0
7.5	6	256	internal://	OutData	0	0	0	0
7.5	6	256	internal://	InNacks	0	0	0	0
7.5	6	256	internal://	OutNacks	0	0	0	0
7.5	6	256	internal://	InSatisfiedInterests	2.62144e-10	0	0	0
7.5	6	256	internal://	InTimedOutInterests	0	0	0	0
7.5	6	256	internal://	OutSatisfiedInterests	0	0	0	0
7.5	6	256	internal://	OutTimedOutInterests	0	0	0	0
7.5	6	-1	all	SatisfiedInterests	8.9129e-09	0	0	0
7.5	6	-1	all	TimedOutInterests	0	0	0	0
7.5	7	1	internal://	InInterests	0	0	0	0
7.5	7	1	internal://	OutInterests	0	0	0	0
7.5	7	1	internal://	InData	0	0	0	0
7.5	7	1	internal://	OutData	0	0	0	0
7.5	7	1	internal://	InNacks	0	0	0	0
7.5	7	1	internal://	OutNacks	0	0	0	0
7.5	7	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	7	1	internal://	InTimedOutInterests	0	0	0	0
7.5	7	1	internal://	OutSatisfiedInterests	9.43718e-09	0	0	0
7.5	7	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	7	2	internal://	InInterests	0	0	0	0
7.5	7	2	internal://	OutInterests	0	0	0	0
7.5	7	2	internal://	InData	0	0	0	0
7.5	7	2	internal://	OutData	0	0	0	0
7.5	7	2	internal://	InNacks	0	0	0	0
7.5	7	2	internal://	OutNacks	0	0	0	0
7.5	7	2	internal://	InSatisfiedInterests	8.65075e-09	0	0	0
7.5	7	2	internal://	InTimedOutInterests	0	0	0	0
7.5	7	2	internal://	OutSatisfiedInterests	0	0	0	0
7.5	7	2	internal://	OutTimedOutInterests	0	0	0	0
7.5	7	256	internal://	InInterests	0	0	0	0
7.5	7	256	internal://	OutInterests	0	0	0	0
7.5	7	256	internal://	InData	0	0	0	0
7.5	7	256	internal://	OutData	0	0	0	0
7.5	7	256	internal://	InNacks	0	0	0	0
7.5	7	256	internal://	OutNacks	0	0	0	0
7.5	7	256	internal://	InSatisfiedInterests	7.86432e-10	0	0	0
7.5	7	256	internal://	InTimedOutInterests	0	0	0	0
7.5	7	256	internal://	OutSatisfiedInterests	0	0	0	0
7.5	7	256	internal://	OutTimedOutInterests	0	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	InInterests	6.16038e-05	1.86495e-06	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	OutInterests	0	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	InData	0	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	OutData	6.22602e-05	6.46315e-05	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	6.22602e-05	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	0	0	0	0
7.5	7	258	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	InInterests	0	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	OutInterests	6.16038e-05	1.86495e-06	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	InData	6.22602e-05	6.46315e-05	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	OutData	0	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	0	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	6.22602e-05	0	0	0
7.5	7	259	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
7.5	7	-1	all	SatisfiedInterests	6.22697e-05	0	0	0
7.5	7	-1	all	TimedOutInterests	0	0	0	0
7.5	8	1	internal://	InInterests	0	0	0	0
7.5	8	1	internal://	OutInterests	0	0	0	0
7.5	8	1	internal://	InData	0	0	0	0
7.5	8	1	internal://	OutData	0	0	0	0
7.5	8	1	internal://	InNacks	0	0	0	0
7.5	8	1	internal://	OutNacks	0	0	0	0
7.5	8	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	8	1	internal://	InTimedOutInterests	0	0	0	0
7.5	8	1	internal://	OutSatisfiedInterests	1.31072e-09	0	0	0
7.5	8	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	8	2	internal://	InInterests	0	0	0	0
7.5	8	2	internal://	OutInterests	0	0	0	0
7.5	8	2	internal://	InData	0	0	0	0
7.5	8	2	internal://	OutData	0	0	0	0
7.5	8	2	internal://	InNacks	0	0	0	0
7.5	8	2	internal://	OutNacks	0	0	0	0
7.5	8	2	internal://	InSatisfiedInterests	5.24288e-10	0	0	0
7.5	8	2	internal://	InTimedOutInterests	0	0	0	0
7.5	8	2	internal://	OutSatisfiedInterests	0	0	0	0
7.5	8	2	internal://	OutTimedOutInterests	0	0	0	0
7.5	8	256	internal://	InInterests	0	0	0	0
7.5	8	256	internal://	OutInterests	0	0	0	0
7.5	8	256	internal://	InData	0	0	0	0
7.5	8	256	internal://	OutData	0	0	0	0
7.5	8	256	internal://	InNacks	0	0	0	0
7.5	8	256	internal://	OutNacks	0	0	0	0
7.5	8	256	internal://	InSatisfiedInterests	7.86432e-10	0	0	0
7.5	8	256	internal://	InTimedOutInterests	0	0	0	0
7.5	8	256	internal://	OutSatisfiedInterests	0	0	0	0
7.5	8	256	internal://	OutTimedOutInterests	0	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	InInterests	6.16049e-05	1.86498e-06	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	OutInterests	0	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	InData	0	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	OutData	6.16049e-05	6.39512e-05	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	6.16049e-05	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	0	0	0	0
7.5	8	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
7.5	8	259	appFace://	InInterests	0	0	0	0
7.5	8	259	appFace://	OutInterests	6.16049e-05	1.86498e-06	0	0
7.5	8	259	appFace://	InData	6.16049e-05	6.39512e-05	0	0
7.5	8	259	appFace://	OutData	0	0	0	0
7.5	8	259	appFace://	InNacks	0	0	0	0
7.5	8	259	appFace://	OutNacks	0	0	0	0
7.5	8	259	appFace://	InSatisfiedInterests	0	0	0	0
7.5	8	259	appFace://	InTimedOutInterests	0	0	0	0
7.5	8	259	appFace://	OutSatisfiedInterests	6.16049e-05	0	0	0
7.5	8	259	appFace://	OutTimedOutInterests	0	0	0	0
7.5	8	-1	all	SatisfiedInterests	6.16062e-05	0	0	0
7.5	8	-1	all	TimedOutInterests	0	0	0	0
8	0	1	internal://	InInterests	0	0	0	0
8	0	1	internal://	OutInterests	0	0	0	0
8	0	1	internal://	InData	0	0	0	0
8	0	1	internal://	OutData	0	0	0	0
8	0	1	internal://	InNacks	0	0	0	0
8	0	1	internal://	OutNacks	0	0	0	0
8	0	1	internal://	InSatisfiedInterests	0	0	0	0
8	0	1	internal://	InTimedOutInterests	0	0	0	0
8	0	1	internal://	OutSatisfiedInterests	1.78258e-09	0	0	0
8	0	1	internal://	OutTimedOutInterests	0	0	0	0
8	0	2	internal://	InInterests	0	0	0	0
8	0	2	internal://	OutInterests	0	0	0	0
8	0	2	internal://	InData	0	0	0	0
8	0	2	internal://	OutData	0	0	0	0
8	0	2	internal://	InNacks	0	0	0	0
8	0	2	internal://	OutNacks	0	0	0	0
8	0	2	internal://	InSatisfiedInterests	1.67772e-09	0	0	0
8	0	2	internal://	InTimedOutInterests	0	0	0	0
8	0	2	internal://	OutSatisfiedInterests	0	0	0	0
8	0	2	internal://	OutTimedOutInterests	0	0	0	0
8	0	256	internal://	InInterests	0	0	0	0
8	0	256	internal://	OutInterests	0	0	0	0
8	0	256	internal://	InData	0	0	0	0
8	0	256	internal://	OutData	0	0	0	0
8	0	256	internal://	InNacks	0	0	0	0
8	0	256	internal://	OutNacks	0	0	0	0
8	0	256	internal://	InSatisfiedInterests	1.04858e-10	0	0	0
8	0	256	internal://	InTimedOutInterests	0	0	0	0
8	0	256	internal://	OutSatisfiedInterests	0	0	0	0
8	0	256	internal://	OutTimedOutInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutInterests	1.22946e-05	3.72197e-07	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InData	1.31137e-05	1.36131e-05	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	1.31137e-05	0	0	0
8	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
8	0	259	appFace://	InInterests	1.22946e-05	3.72197e-07	0	0
8	0	259	appFace://	OutInterests	0	0	0	0
8	0	259	appFace://	InData	0	0	0	0
8	0	259	appFace://	OutData	1.31137e-05	1.36131e-05	0	0
8	0	259	appFace://	InNacks	0	0	0	0
8	0	259	appFace://	OutNacks	0	0	0	0
8	0	259	appFace://	InSatisfiedInterests	1.31137e-05	0	0	0
8	0	259	appFace://	InTimedOutInterests	0	0	0	0
8	0	259	appFace://	OutSatisfiedInterests	0	0	0	0
8	0	259	appFace://	OutTimedOutInterests	0	0	0	0
8	0	-1	all	SatisfiedInterests	1.31155e-05	0	0	0
8	0	-1	all	TimedOutInterests	0	0	0	0
8	1	1	internal://	InInterests	0	0	0	0
8	1	1	internal://	OutInterests	0	0	0	0
8	1	1	internal://	InData	0	0	0	0
8	1	1	internal://	OutData	0	0	0	0
8	1	1	internal://	InNacks	0	0	0	0
8	1	1	internal://	OutNacks	0	0	0	0
8	1	1	internal://	InSatisfiedInterests	0	0	0	0
8	1	1	internal://	InTimedOutInterests	0	0	0	0
8	1	1	internal://	OutSatisfiedInterests	1.78258e-09	0	0	0
8	1	1	internal://	OutTimedOutInterests	0	0	0	0
8	1	2	internal://	InInterests	0	0	0	0
8	1	2	internal://	OutInterests	0	0	0	0
8	1	2	internal://	InData	0	0	0	0
8	1	2	internal://	OutData	0	0	0	0
8	1	2	internal://	InNacks	0	0	0	0
8	1	2	internal://	OutNacks	0	0	0	0
8	1	2	internal://	InSatisfiedInterests	1.67772e-09	0	0	0
8	1	2	internal://	InTimedOutInterests	0	0	0	0
8	1	2	internal://	OutSatisfiedInterests	0	0	0	0
8	1	2	internal://	OutTimedOutInterests	0	0	0	0
8	1	256	internal://	InInterests	0	0	0	0
8	1	256	internal://	OutInterests	0	0	0	0
8	1	256	internal://	InData	0	0	0	0
8	1	256	internal://	OutData	0	0	0	0
8	1	256	internal://	InNacks	0	0	0	0
8	1	256	internal://	OutNacks	0	0	0	0
8	1	256	internal://	InSatisfiedInterests	1.04858e-10	0	0	0
8	1	256	internal://	InTimedOutInterests	0	0	0	0
8	1	256	internal://	OutSatisfiedInterests	0	0	0	0
8	1	256	internal://	OutTimedOutInterests	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InInterests	1.22946e-05	3.72197e-07	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutData	1.31085e-05	1.36077e-05	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	1.31085e-05	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
8	1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	OutInterests	1.22946e-05	3.72197e-07	0	0
8	1	259	netdev://[00:00:00:00:00:09]	InData	1.31085e-05	1.36077e-05	0	0
8	1	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	1.31085e-05	0	0	0
8	1	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
8	1	-1	all	SatisfiedInterests	1.31102e-05	0	0	0
8	1	-1	all	TimedOutInterests	0	0	0	0
8	2	1	internal://	InInterests	0	0	0	0
8	2	1	internal://	OutInterests	0	0	0	0
8	2	1	internal://	InData	0	0	0	0
8	2	1	internal://	OutData	0	0	0	0
8	2	1	internal://	InNacks	0	0	0	0
8	2	1	internal://	OutNacks	0	0	0	0
8	2	1	internal://	InSatisfiedInterests	0	0	0	0
8	2	1	internal://	InTimedOutInterests	0	0	0	0
8	2	1	internal://	OutSatisfiedInterests	1.73015e-09	0	0	0
8	2	1	internal://	OutTimedOutInterests	0	0	0	0
8	2	2	internal://	InInterests	0	0	0	0
8	2	2	internal://	OutInterests	0	0	0	0
8	2	2	internal://	InData	0	0	0	0
8	2	2	internal://	OutData	0	0	0	0
8	2	2	internal://	InNacks	0	0	0	0
8	2	2	internal://	OutNacks	0	0	0	0
8	2	2	internal://	InSatisfiedInterests	1.67772e-09	0	0	0
8	2	2	internal://	InTimedOutInterests	0	0	0	0
8	2	2	internal://	OutSatisfiedInterests	0	0	0	0
8	2	2	internal://	OutTimedOutInterests	0	0	0	0
8	2	256	internal://	InInterests	0	0	0	0
8	2	256	internal://	OutInterests	0	0	0	0
8	2	256	internal://	InData	0	0	0	0
8	2	256	internal://	OutData	0	0	0	0
8	2	256	internal://	InNacks	0	0	0	0
8	2	256	internal://	OutNacks	0	0	0	0
8	2	256	internal://	InSatisfiedInterests	5.24288e-11	0	0	0
8	2	256	internal://	InTimedOutInterests	0	0	0	0
8	2	256	internal://	OutSatisfiedInterests	0	0	0	0
8	2	256	internal://	OutTimedOutInterests	0	0	0	0
8	2	-1	all	SatisfiedInterests	1.73015e-09	0	0	0
8	2	-1	all	TimedOutInterests	0	0	0	0
8	3	1	internal://	InInterests	0	0	0	0
8	3	1	internal://	OutInterests	0	0	0	0
8	3	1	internal://	InData	0	0	0	0
8	3	1	internal://	OutData	0	0	0	0
8	3	1	internal://	InNacks	0	0	0	0
8	3	1	internal://	OutNacks	0	0	0	0
8	3	1	internal://	InSatisfiedInterests	0	0	0	0
8	3	1	internal://	InTimedOutInterests	0	0	0	0
8	3	1	internal://	OutSatisfiedInterests	1.78258e-09	0	0	0
8	3	1	internal://	OutTimedOutInterests	0	0	0	0
8	3	2	internal://	InInterests	0	0	0	0
8	3	2	internal://	OutInterests	0	0	0	0
8	3	2	internal://	InData	0	0	0	0
8	3	2	internal://	OutData	0	0	0	0
8	3	2	internal://	InNacks	0	0	0	0
8	3	2	internal://	OutNacks	0	0	0	0
8	3	2	internal://	InSatisfiedInterests	1.67772e-09	0	0	0
8	3	2	internal://	InTimedOutInterests	0	0	0	0
8	3	2	internal://	OutSatisfiedInterests	0	0	0	0
8	3	2	internal://	OutTimedOutInterests	0	0	0	0
8	3	256	internal://	InInterests	0	0	0	0
8	3	256	internal://	OutInterests	0	0	0	0
8	3	256	internal://	InData	0	0	0	0
8	3	256	internal://	OutData	0	0	0	0
8	3	256	internal://	InNacks	0	0	0	0
8	3	256	internal://	OutNacks	0	0	0	0
8	3	256	internal://	InSatisfiedInterests	1.04858e-10	0	0	0
8	3	256	internal://	InTimedOutInterests	0	0	0	0
8	3	256	internal://	OutSatisfiedInterests	0	0	0	0
8	3	256	internal://	OutTimedOutInterests	0	0	0	0
8	3	-1	all	SatisfiedInterests	1.78258e-09	0	0	0
8	3	-1	all	TimedOutInterests	0	0	0	0
8	4	1	internal://	InInterests	0	0	0	0
8	4	1	internal://	OutInterests	0	0	0	0
8	4	1	internal://	InData	0	0	0	0
8	4	1	internal://	OutData	0	0	0	0
8	4	1	internal://	InNacks	0	0	0	0
8	4	1	internal://	OutNacks	0	0	0	0
8	4	1	internal://	InSatisfiedInterests	0	0	0	0
8	4	1	internal://	InTimedOutInterests	0	0	0	0
8	4	1	internal://	OutSatisfiedInterests	1.93987e-09	0	0	0
8	4	1	internal://	OutTimedOutInterests	0	0	0	0
8	4	2	internal://	InInterests	0	0	0	0
8	4	2	internal://	OutInterests	0	0	0	0
8	4	2	internal://	InData	0	0	0	0
8	4	2	internal://	OutData	0	0	0	0
8	4	2	internal://	InNacks	0	0	0	0
8	4	2	internal://	OutNacks	0	0	0	0
8	4	2	internal://	InSatisfiedInterests	1.73015e-09	0	0	0
8	4	2	internal://	InTimedOutInterests	0	0	0	0
8	4	2	internal://	OutSatisfiedInterests	0	0	0	0
8	4	2	internal://	OutTimedOutInterests	0	0	0	0
8	4	256	internal://	InInterests	0	0	0	0
8	4	256	internal://	OutInterests	0	0	0	0
8	4	256	internal://	InData	0	0	0	0
8	4	256	internal://	OutData	0	0	0	0
8	4	256	internal://	InNacks	0	0	0	0
8	4	256	internal://	OutNacks	0	0	0	0
8	4	256	internal://	InSatisfiedInterests	2.09715e-10	0	0	0
8	4	256	internal://	InTimedOutInterests	0	0	0	0
8	4	256	internal://	OutSatisfiedInterests	0	0	0	0
8	4	256	internal://	OutTimedOutInterests	0	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	InInterests	1.23208e-05	3.72991e-07	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	OutData	1.24531e-05	1.29274e-05	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	1.24531e-05	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
8	4	258	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
